KOST_ID,FUNCTION,FR_STATUS,SOURCE_REFERENCE,FULL_TEXT_RECOVERABLE,CORRECT_ANSWER_RECOVERABLE,IMPORT_ELIGIBLE,BLOCKER
Q-7.5-014,7.5,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: §9.3.10.3 (cross-ref. §2.3.4.5): baggage marking + ""2,5 kg ou moins"" quantity language. RATIONALE: Live Bookshelf check 2026-08-29: DGR §9.3.10.3 states verbatim the requirement to mark crew/passenger checked baggage containing dry ice and to indicate the quantity, ""ou signaler qu'il y a 2,5 kg de glace carbonique ou moins,"" directly matching the tested claim.","§9.3.10.3, §2.3.4.5)",YES,YES,YES,
Q-7.5-015,7.5,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.5 course, slide 99 (dedicated slide, own content, not shared with 7.1/7.2's merged slide). Per blueprint binding caveat 6, th RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.5-016,7.5,"PARTIALLY CONFIRMED (general mechanism); ANAC naming stays Tier B/administrative.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: PARTIALLY CONFIRMED (general mechanism); ANAC naming stays Tier B/administrative SOURCE: Tier B — KOST Function 7.5 course, slide 102, cross-checked against slides 100–101 (general reporting-duty statement, shared evidence base with 7.1/7. RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,NO,"status is PARTIAL, not FROZEN"
Q-7.5-017,7.5,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.5 course, slide 30 (DGR 1.2.1, ""Applicabilité""), cross-checked against slide 65 (DGR 1.5 training-duty scope, source of one d RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.5-018,7.5,"FR SOURCE GAP CONFIRMED (cross-applied).

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FR SOURCE GAP CONFIRMED (cross-applied) SOURCE: Tier B — KOST Function 7.5 course, slide 33 (worked flammable-liquid/essence example), cross-checked against slides 31–32 (general Risque/Danger defin RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,NO,"status is GAP, not FROZEN"
Q-7.5-019,7.5,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.5 course, slide 63 (DGR 1.3, shipper nine-item responsibility wheel), cross-checked against slide 64 (DGR 1.4, operator eight",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.5-020,7.5,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.5 course, slide 71 (DGR 3.0.2, class count/criterion), cross-checked against slide 72 (danger-label pictogram strip for Class RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.5-021,7.5,"FROZEN FR / SOURCE VERIFIED — DGR 67e AM1 §6.0.4.2.1(c)
(Tier A), 2026-08-25.",§6.0.4.2.1(c),YES,YES,YES,
Q-7.5-022,7.5,"FROZEN FR / SOURCE VERIFIED — DGR 67e AM1 §6.0.3.1 (Tier
A), 2026-08-25.",§6.0.3.1,YES,YES,YES,
Q-7.5-023,7.5,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.5 course, slide 54 (DGR 2.2.4, ""Exemples de DG cachées"" continued list), cross-checked against slide 53 (COMAT's own specific",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.5-024,7.5,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.5 course, slide 36 (""Les types de Marchandises dangereuses"" diagram), cross-checked against slide 37 (DGR 2.1's own explosion",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.5-025,7.5,"PARTIALLY CONFIRMED — 3-State scope framing not independently confirmed;
current DGR §2.8.1.1.2-.1.1.3 states a more nuanced territorial/
sovereignty rule instead.

**Reconciliation (2026-08-26):** OLD STATUS: DRAFT (topic-analysis conclusion had been reached but never stamped in this field before this reconciliation pass). NEW STATUS: PARTIALLY CONFIRMED. SOURCE: this item's own previously-recorded Tier A finding (see text above), now materialized. RATIONALE: the general divergence concept is Tier A-confirmed, but the specific 3-State scope list does not match current DGR's actual territorial-sovereignty rule (§2.8.1.1.2-.1.1.3).","§2.8.1.1.2, §2.8.1",YES,YES,NO,"status is PARTIAL, not FROZEN"
Q-7.5-026,7.5,"STALE CITATION / SOURCE CONFLICT.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — SOURCE CONFLICT: tested list includes ""pièces pour
avions,"" not one of current DGR §2.5.1's 5 real exceptions (§2.5.1.4
""Produits d'hygiène"" i... NEW STATUS: STALE CITATION / SOURCE CONFLICT SOURCE: §2.5.1.1-.1.5, §2.5.2 RATIONALE: Same finding and same source pair as Q-7.4-028 (shared evidence): current DGR §2.5.1's real 5 exemptions do not include ""pièces pour avions"" (governed instead by the separate §2.5.2 rule); the omitted real 5th exemption is §2.5.1.4 ""Produits d'hygiène."" Promoted from an un-prefixed 'DRAFT — SOURCE CONFLICT' finding to the canonical status label; no new Bookshelf work performed this pass.","§2.5.1, §2.5.1.4, §2.5.1.1, §2.5.2",YES,YES,NO,"status is STALE, not FROZEN"
Q-7.5-027,7.5,"PARTIALLY CONFIRMED — general category (§2.5.1.1/.1.2) Tier A-confirmed,
specific worked-example wording not verbatim-located in current DGR
text.

**Reconciliation (2026-08-26):** OLD STATUS: DRAFT (topic-analysis conclusion had been reached but never stamped in this field before this reconciliation pass). NEW STATUS: PARTIALLY CONFIRMED. SOURCE: this item's own previously-recorded Tier A finding (see text above), now materialized. RATIONALE: the general category (§2.5.1.1/.1.2) is Tier A-confirmed; the specific worked-example wording is not verbatim-located in current DGR text.","§2.5.1.1, §2.5.1, §2.5.1.2",YES,YES,NO,"status is PARTIAL, not FROZEN"
Q-7.5-028,7.5,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.5 course, slide 100 (""Compte rendu accidents et incidents""), cross-checked against slide 101 (same heading, no extractable bo RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.5-029,7.5,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.5 course, slide 100 (the same slide as `Q-7.5-028` above, but this item tests the sentence's separate scope-extension clause  RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.5-030,7.5,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.5 course, slide 15 (Généralités, DGR 1.0), cross-checked against slides 13–14 (Article/Substance, source of one distractor) a RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.5-031,7.5,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.5 course, slides 13–14 (Généralités, Article/Substance definitions). Corroborated by Practice Q4 (""Définissez les termes suiv",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.5-032,7.5,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.5 course, slide 25 (Base Réglementaire), cross-checked against slides 19–22 (SCoETDG→AIEA→OACI→IATA hierarchy, primary eviden",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.5-033,7.5,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.5 course, slide 32 (Faire la distinction entre un danger et un risque, hazard-category examples), cross-checked against slide",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.5-034,7.5,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.5 course, slide 51 (DGR 2.2, ""MD cachée"" definition), cross-checked against slide 52 (reasons expéditeurs/passagers don't dec",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.5-035,7.5,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.5 course, slide 59 (same ""Reconnaissance des MD non déclarées"" heading as `Q-7.5-034`'s slide 51, but this item tests the pre",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.5-036,7.5,"FROZEN FR / SOURCE VERIFIED — DGR 67e AM1 §2.0 (Tier A),
2026-08-25.",§2.0,YES,YES,YES,
Q-7.5-037,7.5,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.5 course, slide 65 (Rôle et responsabilité, DGR 1.5), cross-checked against slides 63–64 (shipper/ operator responsibility wh",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.5-038,7.5,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.5 course, slide 64 (DGR 1.4, operator eight-item responsibility wheel), cross-checked against slide 63 (DGR 1.3, shipper nine RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.5-039,7.5,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.5 course, slide 72 (class-name table), cross-checked against slide 71 (DGR 3.0.2, class count/division statement, primary evi",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.5-040,7.5,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.5 course, slide 85 (marking criteria intro), cross-checked against slide 86 (UN-mark worked example, primary evidence for `Q- RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.5-041,7.5,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A.... NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: §9.1.7 RATIONALE: Live Bookshelf check 2026-08-29: DGR §9.1.7 ""Avertissement au consommateur"" states verbatim ""Un article ou un colis peut être porteur d'une étiquette ou d'un symbole de danger adressé au consommateur du produit. Cela ne signifie pas nécessairement que l'article ou la matière contenus dans le colis correspondent aux critères de classification indiqués dans la partie 3. Dans un tel cas et avant d'accepter le colis comme «marchandise non réglementée», des assurances devraient être obtenues de l'expéditeur"" — directly confirms the tested claim that a chemical/consumer hazard label does not by itself confirm DG classification and that shipper clarification should be sought.",§9.1.7,YES,YES,YES,
