KOST_Question_ID,Function,CBTA_Subtask,Current_Individual_FR_Status_Bucket,Current_Individual_FR_Status_Full_Text,Historical_Topic_Analysis_Conclusion,Bookshelf_Evidence_Found,DGR_Reference,Evidence_Location_File,Tested_Claim_Supported,Full_Text_Recoverable,Correct_Answer_Recoverable,Final_Reconciled_Status,Reason,Next_Action
Q-7.6-044,7.6,0.4.1 Trouver de l'information générale sur les classes et les divisions,PARTIAL,"PARTIALLY CONFIRMED (class-ID level; specific examples not DGR-text-sourced).

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: PARTIALLY CONFIRMED (class-ID level; specific examples not DGR-text-sourced) SOURCE: Tier B — KOST Function 7.6 course, slide 68 (DGR 3.0.2), cross-checked against slide 69 (Divisions 6.1/6.2 examples — different specific facts drawn f RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","(see DGR_TIER_A_INVENTORY.md topic narrative for cross-function context, where applicable)",YES,"§1.0, §1.1.2, §1.1.3, §3.0.1.1",docs/DGR_PRODUCTION_BANK_7.6.md,PARTIAL,YES,YES,"PARTIALLY CONFIRMED (class-ID level; specific examples not DGR-text-sourced).

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: PARTIALLY CONFIRMED (class-ID level; specific examples not DGR-text-sourced) SOURCE: Tier B — KOST Function 7.6 course, slide 68 (DGR 3.0.2), cross-checked against slide 69 (Divisions 6.1/6.2 examples — different specific facts drawn f RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","Some part of the item's claim is Tier A-confirmed; another part (a distractor, a specific wording, or a sub-claim) is not independently located in current DGR text.","Needs a further, more targeted Bookshelf lookup to close the remaining gap before it can become FROZEN, or wording revision to test only the confirmed part."
Q-7.6-045,7.6,0.4.1 Trouver de l'information générale sur les classes et les divisions,PARTIAL,"PARTIALLY CONFIRMED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: PARTIALLY CONFIRMED SOURCE: §3.0.2.6 (division-level only). RATIONALE: Live Bookshelf check 2026-08-29: DGR §3.0.2.6 confirms Division 6.2 = Matières infectieuses (the division-identification claim), but the specific named examples tested (virus, bactéries, déchets d'hôpitaux, sang contaminé) were not found verbatim anywhere in the current DGR text — they are Tier B/pedagogical illustrative examples, not DGR-text-sourced. Reclassified from the table's own internally-contradictory ""FROZEN (...specific examples not DGR-text-sourced)"" label to the correct closed-set bucket for a partially-sourced claim.","(see DGR_TIER_A_INVENTORY.md topic narrative for cross-function context, where applicable)",YES,§3.0.2.6,docs/DGR_PRODUCTION_BANK_7.6.md,PARTIAL,YES,YES,"PARTIALLY CONFIRMED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: PARTIALLY CONFIRMED SOURCE: §3.0.2.6 (division-level only). RATIONALE: Live Bookshelf check 2026-08-29: DGR §3.0.2.6 confirms Division 6.2 = Matières infectieuses (the division-identification claim), but the specific named examples tested (virus, bactéries, déchets d'hôpitaux, sang contaminé) were not found verbatim anywhere in the current DGR text — they are Tier B/pedagogical illustrative examples, not DGR-text-sourced. Reclassified from the table's own internally-contradictory ""FROZEN (...specific examples not DGR-text-sourced)"" label to the correct closed-set bucket for a partially-sourced claim.","Some part of the item's claim is Tier A-confirmed; another part (a distractor, a specific wording, or a sub-claim) is not independently located in current DGR text.","Needs a further, more targeted Bookshelf lookup to close the remaining gap before it can become FROZEN, or wording revision to test only the confirmed part."
Q-7.6-046,7.6,0.5.1 Reconnaître les prescriptions de base concernant le marquage,FROZEN,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.6 course, slide 91 (marking criteria), cross-checked against slide 92 (worked UN-mark example, already Batch 2's `Q-7.6-024`  RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","(see DGR_TIER_A_INVENTORY.md topic narrative for cross-function context, where applicable)",YES,"§1.0, §1.1.2, §1.1.3, §3.0.1.1",docs/DGR_PRODUCTION_BANK_7.6.md,YES,YES,YES,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.6 course, slide 91 (marking criteria), cross-checked against slide 92 (worked UN-mark example, already Batch 2's `Q-7.6-024`  RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.",Individually verified against current DGR 67e AM1 text (live Bookshelf check or independently spot-verified batch citation); citation present in item's own FR-status field.,Import-eligible for V2 (pending reviewer sign-off)
Q-7.6-047,7.6,0.5.2 Reconnaître les prescriptions de base concernant l'étiquetage,DRAFT,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"(see DGR_TIER_A_INVENTORY.md topic narrative for cross-function context, where applicable)",NO,"Tier B — KOST Function 7.6 course, slide 86 (introductory rationale for marking/labelling), cross-checked against slide 87 (the two-label-types statem",docs/DGR_PRODUCTION_BANK_7.6.md,NOT ASSESSED,YES,YES,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,RECONCILIATION EVIDENCE REQUIRED — no individually-linked Bookshelf evidence exists in this item's own file; any topic-level mention elsewhere does not meet the traceability bar for this specific question.,Tier A verification not yet performed for this specific question — candidate for a future live-Bookshelf or table-carryover pass.
Q-7.6-048,7.6,0.5.3 Déterminer les documents exigés,DRAFT,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"(see DGR_TIER_A_INVENTORY.md topic narrative for cross-function context, where applicable)",NO,"Tier B — KOST Function 7.6 course, slide 114 (DGR documentation section), cross-checked against slide 113 (LTA wording, `Q-7.6-025`'s evidence basis) ",docs/DGR_PRODUCTION_BANK_7.6.md,NOT ASSESSED,YES,YES,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,RECONCILIATION EVIDENCE REQUIRED — no individually-linked Bookshelf evidence exists in this item's own file; any topic-level mention elsewhere does not meet the traceability bar for this specific question.,Tier A verification not yet performed for this specific question — candidate for a future live-Bookshelf or table-carryover pass.
Q-7.6-049,7.6,0.5.3 Déterminer les documents exigés,DRAFT,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"(see DGR_TIER_A_INVENTORY.md topic narrative for cross-function context, where applicable)",NO,"Tier B — KOST Function 7.6 course, slide 78 (excepted quantities documentation), cross-checked against slide 80 (limited quantities documentation, the",docs/DGR_PRODUCTION_BANK_7.6.md,NOT ASSESSED,YES,YES,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,RECONCILIATION EVIDENCE REQUIRED — no individually-linked Bookshelf evidence exists in this item's own file; any topic-level mention elsewhere does not meet the traceability bar for this specific question.,Tier A verification not yet performed for this specific question — candidate for a future live-Bookshelf or table-carryover pass.
Q-7.6-050,7.6,0.6.1 Créer une sensibilisation aux procédures d'urgence générales,DRAFT,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"(see DGR_TIER_A_INVENTORY.md topic narrative for cross-function context, where applicable)",NO,"Tier B — KOST Function 7.6 course, slide 129 (body-contact response — a separate, more detailed procedure from slide 128's own 4-step initial response",docs/DGR_PRODUCTION_BANK_7.6.md,NOT ASSESSED,YES,YES,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,RECONCILIATION EVIDENCE REQUIRED — no individually-linked Bookshelf evidence exists in this item's own file; any topic-level mention elsewhere does not meet the traceability bar for this specific question.,Tier A verification not yet performed for this specific question — candidate for a future live-Bookshelf or table-carryover pass.
Q-7.6-051,7.6,4.1.2 Déterminer les restrictions de tri et de séparation des compartiments,DRAFT,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"(see DGR_TIER_A_INVENTORY.md topic narrative for cross-function context, where applicable)",NO,"Tier B — KOST Function 7.6 course, slide 101 (opening the separation section), cross-checked against slide 104 (Table 9.3.A itself, already Batch 1's ",docs/DGR_PRODUCTION_BANK_7.6.md,NOT ASSESSED,YES,YES,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,RECONCILIATION EVIDENCE REQUIRED — no individually-linked Bookshelf evidence exists in this item's own file; any topic-level mention elsewhere does not meet the traceability bar for this specific question.,Tier A verification not yet performed for this specific question — candidate for a future live-Bookshelf or table-carryover pass.
Q-7.6-052,7.6,4.1.2 Déterminer les restrictions de tri et de séparation des compartiments,FROZEN,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A.... NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: §9.3.1.1 RATIONALE: Live Bookshelf check 2026-08-29: DGR §9.3.1.1 states verbatim ""Les marchandises dangereuses portant l'étiquette «Cargo Aircraft Only» (Aéronef cargo seulement) ne doivent pas être transportées sur un aéronef de passagers"" — exact match to the tested claim.","(see DGR_TIER_A_INVENTORY.md topic narrative for cross-function context, where applicable)",YES,§9.3.1.1,docs/DGR_PRODUCTION_BANK_7.6.md,YES,YES,YES,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A.... NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: §9.3.1.1 RATIONALE: Live Bookshelf check 2026-08-29: DGR §9.3.1.1 states verbatim ""Les marchandises dangereuses portant l'étiquette «Cargo Aircraft Only» (Aéronef cargo seulement) ne doivent pas être transportées sur un aéronef de passagers"" — exact match to the tested claim.",Individually verified against current DGR 67e AM1 text (live Bookshelf check or independently spot-verified batch citation); citation present in item's own FR-status field.,Import-eligible for V2 (pending reviewer sign-off)
Q-7.6-053,7.6,4.1.2 Déterminer les restrictions de tri et de séparation des compartiments,DRAFT,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"(see DGR_TIER_A_INVENTORY.md topic narrative for cross-function context, where applicable)",NO,"Tier B — KOST Function 7.6 course, slide 108 (TI definition), cross-checked against slide 109 (Table 10.9.3.7 pointer) and slide 110 (category-specifi",docs/DGR_PRODUCTION_BANK_7.6.md,NOT ASSESSED,YES,YES,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,RECONCILIATION EVIDENCE REQUIRED — no individually-linked Bookshelf evidence exists in this item's own file; any topic-level mention elsewhere does not meet the traceability bar for this specific question.,Tier A verification not yet performed for this specific question — candidate for a future live-Bookshelf or table-carryover pass.
Q-7.6-054,7.6,6.1.6 Informer le commandant de bord et l'agent des opérations aériennes ou le régulateur de vols,DRAFT,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"(see DGR_TIER_A_INVENTORY.md topic narrative for cross-function context, where applicable)",NO,"Tier B — KOST Function 7.6 course, slide 115 (rationale, opening the ""Notification des pilotes"" section), cross-checked against slide 116 (who/what, a",docs/DGR_PRODUCTION_BANK_7.6.md,NOT ASSESSED,YES,YES,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,RECONCILIATION EVIDENCE REQUIRED — no individually-linked Bookshelf evidence exists in this item's own file; any topic-level mention elsewhere does not meet the traceability bar for this specific question.,Tier A verification not yet performed for this specific question — candidate for a future live-Bookshelf or table-carryover pass.
Q-7.6-055,7.6,6.1.6 Informer le commandant de bord et l'agent des opérations aériennes ou le régulateur de vols,FROZEN,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A.... NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: §9.5.1.1.8 RATIONALE: Live Bookshelf check 2026-08-29: DGR §9.5.1.1.8 states verbatim ""Les renseignements communiqués au commandant de bord doivent lui être facilement accessibles pendant le vol"" — exact, word-for-word match.","(see DGR_TIER_A_INVENTORY.md topic narrative for cross-function context, where applicable)",YES,§9.5.1.1.8,docs/DGR_PRODUCTION_BANK_7.6.md,YES,YES,YES,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A.... NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: §9.5.1.1.8 RATIONALE: Live Bookshelf check 2026-08-29: DGR §9.5.1.1.8 states verbatim ""Les renseignements communiqués au commandant de bord doivent lui être facilement accessibles pendant le vol"" — exact, word-for-word match.",Individually verified against current DGR 67e AM1 text (live Bookshelf check or independently spot-verified batch citation); citation present in item's own FR-status field.,Import-eligible for V2 (pending reviewer sign-off)
